	Ticker	Report Date	Fiscal Year	Revenue	Cost of Revenue	Operating Income (Loss)	Operating Expenses	Depreciation & Amortization	EBITDA	account_number	organization	authority_types	sectors	primary_industry	primary_questionnaire_sector
1545	DK	2019-12-31	2019	9298200000.0	-7929900000.0	492300000.0	-876000000.0	194300000.0	686600000.0						
1546	DKS	2018-01-31	2017	8590472000.0	-6101412000.0	477574000.0	-2011486000.0	237651000.0	715225000.0						
1547	DKS	2019-01-31	2018	8436570000.0	-5998788000.0	444733000.0	-1993049000.0	243830000.0	688563000.0						
1548	DKS	2020-01-31	2019	8750743000.0	-6196185000.0	375613000.0	-2178945000.0	270448000.0	646061000.0						
1549	DLB	2017-09-30	2017	1081454000.0	-118307000.0	248632000.0	-714515000.0	84308000.0	332940000.0						
1550	DLB	2018-09-30	2018	1171924000.0	-128260000.0	299998000.0	-743666000.0	81283000.0	381281000.0						
1551	DLB	2019-09-30	2019	1241620000.0	-160854000.0	257077000.0	-823689000.0	85123000.0	342200000.0						
1552	DLB	2020-09-30	2020	1161792000.0	-146498000.0	218742000.0	-796552000.0	90878000.0	309620000.0						
1553	DLPH	2017-12-31	2017	4849000000.0	-3881000000.0	544000000.0	-424000000.0	201000000.0	745000000.0						
1554	DLPH	2018-12-31	2018	4858000000.0	-3961000000.0	469000000.0	-428000000.0	197000000.0	666000000.0						
1555	DLPH	2019-12-31	2019	4361000000.0	-3728000000.0	221000000.0	-412000000.0	207000000.0	428000000.0						
1556	DLTH	2017-12-31	2017	471447000.0	-210428000.0	37072000.0	-223947000.0	7330000.0	44402000.0						
1557	DLTH	2018-12-31	2018	568102000.0	-257700000.0	37181000.0	-273221000.0	12594000.0	49775000.0						
1558	DLTH	2019-12-31	2019	615624000.0	-287475000.0	28108000.0	-300041000.0	22083000.0	50191000.0						
1559	DLTR	2018-02-28	2017	22245500000.0	-15223600000.0	1999100000.0	-5022800000.0	611200000.0	2610300000.0						
1560	DLTR	2019-02-28	2018	22823300000.0	-15875800000.0	1787500000.0	-5160000000.0	621100000.0	2408600000.0						
1561	DLTR	2020-02-29	2019	23610800000.0	-16570100000.0	1575200000.0	-5465500000.0	645400000.0	2220600000.0						
1562	DLX	2017-12-31	2017	1965556000.0	-742090000.0	394634000.0	-828832000.0	122652000.0	517286000.0						
1563	DLX	2018-12-31	2018	1998025000.0	-791748000.0	352277000.0	-854000000.0	131100000.0	483377000.0						
1564	DLX	2019-12-31	2019	2008715000.0	-812935000.0	304087000.0	-891693000.0	126036000.0	430123000.0						
1565	DMD	2017-12-31	2017	128990000.0	-78102000.0	-31341000.0	-82229000.0	11803000.0	-19538000.0						
1566	DMD	2018-12-31	2018	155042000.0	-91159000.0	-23322000.0	-87205000.0	10270000.0	-13052000.0						
1567	DMD	2019-12-31	2019	154956000.0	-92613000.0	-27042000.0	-89385000.0	10111000.0	-16931000.0						
1568	DMRC	2017-12-31	2017	25213000.0	-8558000.0	-26565000.0	-43220000.0	2426000.0	-24139000.0						
1569	DMRC	2018-12-31	2018	21192000.0	-8426000.0	-33524000.0	-46290000.0	2143000.0	-31381000.0						
1570	DMRC	2019-12-31	2019	22987000.0	-8036000.0	-33731000.0	-48682000.0	2207000.0	-31524000.0						
1571	DNB	2017-12-31	2017	1742500000.0	-574700000.0	415000000.0	-752800000.0	79700000.0	494700000.0						
1572	DNKN	2017-12-31	2017	860501000.0	-137313000.0	432794000.0	-290394000.0	41419000.0	474213000.0	40271.0	Dunkin' Brands Group	 Investor	 Bars, hotels & restaurants	Hospitality	General
1573	DNKN	2018-12-31	2018	1321617000.0	-633533000.0	400247000.0	-287837000.0	45031000.0	445278000.0	40271.0	Dunkin' Brands Group	 Investor	 Bars, hotels & restaurants	Hospitality	General
1574	DNKN	2019-12-31	2019	1370227000.0	-661770000.0	432896000.0	-275561000.0	42378000.0	475274000.0	40271.0	Dunkin' Brands Group	 Investor	 Bars, hotels & restaurants	Hospitality	General
1575	DNOW	2017-12-31	2017	2648000000.0	-2147000000.0	-41000000.0	-542000000.0	50000000.0	9000000.0						
1576	DNOW	2018-12-31	2018	3127000000.0	-2497000000.0	73000000.0	-557000000.0	41000000.0	114000000.0						
1577	DNOW	2019-12-31	2019	2951000000.0	-2365000000.0	45000000.0	-541000000.0	41000000.0	86000000.0						
1578	DOCU	2018-01-31	2017	518504000.0	-118273000.0	-51653000.0	-451884000.0	31750000.0	-19903000.0						
1579	DOCU	2019-01-31	2018	700969000.0	-192421000.0	-426323000.0	-934871000.0	38027000.0	-388296000.0						
1580	DOCU	2020-01-31	2019	973971000.0	-243234000.0	-193509000.0	-924246000.0	50182000.0	-143327000.0						
1581	DOMO	2018-01-31	2017	108524000.0	-44919000.0	-175781000.0	-239386000.0	8131000.0	-167650000.0						
1582	DOMO	2019-01-31	2018	142464000.0	-49554000.0	-144087000.0	-236997000.0	8787000.0	-135300000.0						
1583	DOMO	2020-01-31	2019	173395000.0	-55930000.0	-115267000.0	-232732000.0	6917000.0	-108350000.0						
1584	DORM	2017-12-31	2017	903221000.0	-544572000.0	176240000.0	-182409000.0	22224000.0	198464000.0						
1585	DORM	2018-12-31	2018	973705000.0	-600424000.0	171143000.0	-202138000.0	28391000.0	199534000.0						
1586	DORM	2019-12-31	2019	991329000.0	-651504000.0	105828000.0	-233997000.0	25915000.0	131743000.0						
1587	DOV	2017-12-31	2017	7830436000.0	-4940059000.0	914445000.0	-1975932000.0	394240000.0	1308685000.0	4822.0	Dover Corporation	 Investor	 Electrical & electronic equipment, Industrial support services, Powered machinery, Transportation equipment	Manufacturing	General
1588	DOV	2018-12-31	2018	6992118000.0	-4432562000.0	843112000.0	-1716444000.0	282580000.0	1125692000.0	4822.0	Dover Corporation	 Investor	 Electrical & electronic equipment, Industrial support services, Powered machinery, Transportation equipment	Manufacturing	General
1589	DOV	2019-12-31	2019	7136397000.0	-4515459000.0	1021840000.0	-1599098000.0	272287000.0	1294127000.0	4822.0	Dover Corporation	 Investor	 Electrical & electronic equipment, Industrial support services, Powered machinery, Transportation equipment	Manufacturing	General
1590	DOW	2017-12-31	2017	55508000000.0	-44308000000.0	6022000000.0	-5178000000.0	3155000000.0	9177000000.0	4826.0	The Dow Chemical Company	 Investor, Supply Chain	 Biotech & pharma, Chemicals	Materials	Chemicals
1591	DOW	2018-12-31	2018	60278000000.0	-47705000000.0	7569000000.0	-5004000000.0	3329000000.0	10898000000.0	4826.0	The Dow Chemical Company	 Investor, Supply Chain	 Biotech & pharma, Chemicals	Materials	Chemicals
1592	DOW	2019-12-31	2019	42951000000.0	-36657000000.0	3520000000.0	-2774000000.0	2938000000.0	6458000000.0	4826.0	The Dow Chemical Company	 Investor, Supply Chain	 Biotech & pharma, Chemicals	Materials	Chemicals
1593	DPLO	2017-12-31	2017	4485230000.0	-4136552000.0	18565000.0	-330113000.0	66566000.0	85131000.0						
1594	DPLO	2018-12-31	2018	5492524000.0	-5116515000.0	40359000.0	-335650000.0	97112000.0	137471000.0						
1595	DPS	2017-12-31	2017	6690000000.0	-2695000000.0	1388000000.0	-2607000000.0	198000000.0	1586000000.0						
1596	DPS	2018-12-31	2018	7442000000.0	-3560000000.0	1237000000.0	-2645000000.0	233000000.0	1470000000.0						
1597	DPS	2019-12-31	2019	11120000000.0	-4778000000.0	2378000000.0	-3964000000.0	484000000.0	2862000000.0						
1598	DPZ	2017-12-31	2017	2787979000.0	-1921988000.0	521232000.0	-344759000.0	44369000.0	565601000.0						
1599	DPZ	2018-12-31	2018	3432867000.0	-2130188000.0	571689000.0	-730990000.0	53665000.0	625354000.0						
1600	DPZ	2019-12-31	2019	3618774000.0	-2216275000.0	629407000.0	-773092000.0	59930000.0	689337000.0						
1601	DRAD	2017-12-31	2017	104632000.0	-83436000.0	-5133000.0	-26329000.0	11064000.0	5931000.0						
1602	DRAD	2018-12-31	2018	104180000.0	-85909000.0	-3562000.0	-21833000.0	8721000.0	5159000.0						
1603	DRE	2017-12-31	2017	780934000.0	-64582000.0	309785000.0	-406567000.0	242606000.0	552391000.0						
1604	DRE	2018-12-31	2018	947870000.0	-73075000.0	438912000.0	-435883000.0	256250000.0	695162000.0						
1605	DRE	2019-12-31	2019	973759000.0	-75584000.0	493355000.0	-404820000.0	272422000.0	765777000.0						
1606	DRI	2017-05-31	2017	7170200000.0	-5600800000.0	669100000.0	-900300000.0	272900000.0	942000000.0						
1607	DRI	2018-05-31	2018	8080100000.0	-6334700000.0	770200000.0	-975200000.0	313100000.0	1083300000.0						
1608	DRI	2019-05-31	2019	8510400000.0	-6661400000.0	851500000.0	-997500000.0	336700000.0	1188200000.0						
1609	DRI	2020-05-31	2020	7806900000.0	-6398500000.0	438100000.0	-970300000.0	355900000.0	794000000.0						
1610	DRQ	2017-12-31	2017	455469000.0	-305394000.0	33992000.0	-116083000.0	40974000.0	74966000.0						
1611	DRQ	2018-12-31	2018	384626000.0	-271499000.0	9088000.0	-104039000.0	35312000.0	44400000.0						
1612	DRQ	2019-12-31	2019	414806000.0	-295007000.0	23017000.0	-96782000.0	34020000.0	57037000.0						
1613	DRTT	2018-12-31	2018	274681000.0	-167672000.0	5694000.0	-101315000.0	13699000.0	19393000.0						
1614	DRTT	2019-12-31	2019	247735000.0	-161311000.0	-2451000.0	-88875000.0	12242000.0	9791000.0						
1615	DS	2017-12-31	2017	292594000.0	-268864000.0	-17198000.0	-40928000.0	34868000.0	17670000.0						
1616	DS	2018-12-31	2018	314369000.0	-271947000.0	-18325000.0	-60747000.0	30669000.0	12344000.0						
1617	DS	2019-12-31	2019	272064000.0	-244523000.0	-51871000.0	-79412000.0	29621000.0	-22250000.0						
1618	DSW	2018-01-31	2017	2799794000.0	-2010418000.0	181653000.0	-607723000.0	80216000.0	261869000.0						
1619	DSW	2019-01-31	2018	3183738000.0	-2239229000.0	118467000.0	-826042000.0	79048000.0	197515000.0						
1620	DSW	2020-01-31	2019	3492687000.0	-2493017000.0	124921000.0	-874749000.0	86649000.0	211570000.0						
1621	DTE	2017-12-31	2017	12607000000.0	-7164000000.0	1687000000.0	-3756000000.0	1030000000.0	2717000000.0	5021.0	DTE Energy Company	 Investor, Supply Chain	 Energy utility networks, Oil & gas storage & transportation, Thermal power generation	Power generation	Electric utilities
1622	DTE	2018-12-31	2018	14212000000.0	-8611000000.0	1621000000.0	-3980000000.0	1124000000.0	2745000000.0	5021.0	DTE Energy Company	 Investor, Supply Chain	 Energy utility networks, Oil & gas storage & transportation, Thermal power generation	Power generation	Electric utilities
1623	DTE	2019-12-31	2019	12669000000.0	-6851000000.0	1722000000.0	-4096000000.0	1263000000.0	2985000000.0	5021.0	DTE Energy Company	 Investor, Supply Chain	 Energy utility networks, Oil & gas storage & transportation, Thermal power generation	Power generation	Electric utilities
1624	DTRM	2018-03-31	2017	28119000.0	-13498000.0	-8740000.0	-23361000.0	3965000.0	-4775000.0						
1625	DUK	2017-12-31	2017	23565000000.0	-12770000000.0	6035000000.0	-4760000000.0	4046000000.0	10081000000.0	5052.0	Duke Energy Corporation	 Investor, Supply Chain	 Renewable power generation, Thermal power generation	Power generation	Electric utilities
1626	DUK	2018-12-31	2018	24521000000.0	-13991000000.0	5176000000.0	-5354000000.0	4696000000.0	9872000000.0	5052.0	Duke Energy Corporation	 Investor, Supply Chain	 Renewable power generation, Thermal power generation	Power generation	Electric utilities
1627	DUK	2019-12-31	2019	25079000000.0	-13515000000.0	5709000000.0	-5855000000.0	5176000000.0	10885000000.0	5052.0	Duke Energy Corporation	 Investor, Supply Chain	 Renewable power generation, Thermal power generation	Power generation	Electric utilities
1628	DVA	2017-12-31	2017	10876634000.0	-7640005000.0	1619725000.0	-1616904000.0	777485000.0	2397210000.0	4357.0	DaVita Inc.	 Investor, Supply Chain	 Health care provision	Biotech, health care & pharma	General
1629	DVA	2018-12-31	2018	11404851000.0	-8195513000.0	1490149000.0	-1719189000.0	591035000.0	2081184000.0	4357.0	DaVita Inc.	 Investor, Supply Chain	 Health care provision	Biotech, health care & pharma	General
1630	DVA	2019-12-31	2019	11388479000.0	-7914485000.0	1755530000.0	-1718464000.0	615152000.0	2370682000.0	4357.0	DaVita Inc.	 Investor, Supply Chain	 Health care provision	Biotech, health care & pharma	General
1631	DVAX	2017-12-31	2017	327000.0	-1194000.0	-93222000.0	-92355000.0	3244000.0	-89978000.0						
1632	DVAX	2018-12-31	2018	8198000.0	-21796000.0	-153319000.0	-139721000.0	3621000.0	-149698000.0						
1633	DVAX	2019-12-31	2019	35219000.0	-19389000.0	-121487000.0	-137317000.0	8938000.0	-112549000.0						
1634	DVN	2017-12-31	2017	13949000000.0	-1823000000.0	1070000000.0	-11056000000.0	2074000000.0	3144000000.0	4678.0	Devon Energy Corporation	 Investor	 Oil & gas extraction & production, Oil & gas retailing	Fossil Fuels	General
1635	DVN	2018-12-31	2018	10734000000.0	-2225000000.0	1661000000.0	-6848000000.0	1658000000.0	3319000000.0	4678.0	Devon Energy Corporation	 Investor	 Oil & gas extraction & production, Oil & gas retailing	Fossil Fuels	General
1636	DVN	2019-12-31	2019	6220000000.0	-1197000000.0	181000000.0	-4842000000.0	1497000000.0	1678000000.0	4678.0	Devon Energy Corporation	 Investor	 Oil & gas extraction & production, Oil & gas retailing	Fossil Fuels	General
1637	DXC	2018-03-31	2017	24556000000.0	-17944000000.0	2720000000.0	-3892000000.0	2014000000.0	4734000000.0						
1638	DXC	2019-03-31	2018	20753000000.0	-14946000000.0	2186000000.0	-3621000000.0	2023000000.0	4209000000.0						
1639	DXC	2020-03-31	2019	19577000000.0	-14901000000.0	1404000000.0	-3272000000.0	1960000000.0	3364000000.0						
1640	DXCM	2017-12-31	2017	718500000.0	-226400000.0	-42500000.0	-534600000.0	16100000.0	-26400000.0						
1641	DXCM	2018-12-31	2018	1031600000.0	-367700000.0	31400000.0	-632500000.0	29100000.0	60500000.0						
1642	DXCM	2019-12-31	2019	1476000000.0	-544500000.0	142300000.0	-789200000.0	48700000.0	191000000.0						
1643	DXLG	2018-01-31	2017	467976000.0	-257619000.0	-13946000.0	-224303000.0	31073000.0	17127000.0						
1644	DXLG	2019-01-31	2018	473756000.0	-262467000.0	-1232000.0	-212521000.0	28653000.0	27421000.0						
1645	DXLG	2020-01-31	2019	474038000.0	-269837000.0	-1025000.0	-205226000.0	24563000.0	23538000.0						
1646	DXPE	2017-07-31	2017	1006782000.0	-735201000.0	33490000.0	-238091000.0	27786000.0	61276000.0						
1647	DXPE	2018-07-31	2018	1216197000.0	-883989000.0	68451000.0	-263757000.0	26164000.0	94615000.0						
1648	DXPE	2019-07-31	2019	1267189000.0	-919965000.0	66122000.0	-281102000.0	25174000.0	91296000.0						
1649	DY	2018-01-31	2017	3066880000.0	-2404734000.0	275009000.0	-387137000.0	147906000.0	422915000.0						
1650	DY	2019-01-31	2018	3127700000.0	-2562392000.0	116565000.0	-448743000.0	179603000.0	296168000.0						
1651	DY	2020-01-31	2019	3339682000.0	-2779730000.0	117806000.0	-442146000.0	187556000.0	305362000.0						
1652	DYN	2017-12-31	2017	4842000000.0	-2932000000.0	-85000000.0	-1995000000.0	823000000.0	738000000.0						
1653	DYNT	2017-06-30	2017	35758330.0	-24249832.0	-1674414.0	-13182912.0	337547.0	-1336867.0						
1654	DYNT	2018-06-30	2018	64414910.0	-43994235.0	-1250894.0	-21671569.0	1057508.0	-193386.0						
1655	DYNT	2019-06-30	2019	62565117.0	-43391518.0	-796097.0	-19969696.0	1611397.0	815300.0						
1656	DYNT	2020-06-30	2020	53409046.0	-38311169.0	-2993161.0	-18091038.0	1737896.0	-1255265.0						
1657	EA	2018-03-31	2017	5150000000.0	-1277000000.0	1434000000.0	-2439000000.0	136000000.0	1570000000.0						
1658	EA	2019-03-31	2018	4950000000.0	-1322000000.0	1010000000.0	-2618000000.0	145000000.0	1155000000.0						
1659	EA	2020-03-31	2019	5537000000.0	-1369000000.0	1450000000.0	-2718000000.0	150000000.0	1600000000.0						
1660	EAF	2017-12-31	2017	550771000.0	-463054000.0	31755000.0	-55962000.0	66443000.0	98198000.0						
1661	EAF	2018-12-31	2018	1895910000.0	-705698000.0	1126051000.0	-64161000.0	66413000.0	1192464000.0						
1662	EAF	2019-12-31	2019	1790793000.0	-750390000.0	974045000.0	-66358000.0	61819000.0	1035864000.0						
1663	EAT	2017-06-30	2017	3150800000.0	-1809200000.0	278900000.0	-1062700000.0	156400000.0	435300000.0						
1664	EAT	2018-06-30	2018	3135400000.0	-1829900000.0	260600000.0	-1044900000.0	151400000.0	412000000.0						
1665	EAT	2019-06-30	2019	3217900000.0	-1882700000.0	226200000.0	-1109000000.0	147600000.0	373800000.0						
1666	EAT	2020-06-30	2020	3078500000.0	-1844100000.0	110000000.0	-1124400000.0	162300000.0	272300000.0						
1667	EB	2017-12-31	2017	201597000.0	-81667000.0	-33407000.0	-153337000.0	19418000.0	-13989000.0						
1668	EB	2018-12-31	2018	291611000.0	-120653000.0	-38675000.0	-209633000.0	34608000.0	-4067000.0						
1669	EB	2019-12-31	2019	326801000.0	-129141000.0	-69951000.0	-267611000.0	24324000.0	-45627000.0						
1670	EBAY	2017-12-31	2017	9567000000.0	-2222000000.0	2537000000.0	-4808000000.0	676000000.0	3213000000.0	5197.0	eBay Inc.	 Investor	 Discretionary retail, Entertainment services	Retail	General
1671	EBAY	2018-12-31	2018	10746000000.0	-2382000000.0	2508000000.0	-5856000000.0	696000000.0	3204000000.0	5197.0	eBay Inc.	 Investor	 Discretionary retail, Entertainment services	Retail	General
1672	EBAY	2019-12-31	2019	10800000000.0	-2508000000.0	2621000000.0	-5671000000.0	681000000.0	3302000000.0	5197.0	eBay Inc.	 Investor	 Discretionary retail, Entertainment services	Retail	General
1673	EBF	2018-02-28	2017	370171000.0	-253257000.0	47463000.0	-69451000.0	14091000.0	61554000.0						
1674	EBF	2019-02-28	2018	400782000.0	-277422000.0	49870000.0	-73490000.0	9071000.0	58941000.0						
1675	EBF	2020-02-29	2019	438412000.0	-309488000.0	50751000.0	-78173000.0	10425000.0	61176000.0						
1676	EBIO	2017-12-31	2017	425000.0	0.0	-20155000.0	-20580000.0	285000.0	-19870000.0						
1677	EBIO	2018-12-31	2018	-154892263.87926432	154892263.87926432	-25700000.0	-25700000.0	208000.0	-25492000.0						
1678	EBIO	2019-12-31	2019	-222219169.70787373	222219169.70787373	-36871000.0	-36871000.0	219000.0	-36652000.0						
1679	EBIX	2017-12-31	2017	363971000.0	-129494000.0	113221000.0	-121256000.0	11123000.0	124344000.0						
1680	EBIX	2018-12-31	2018	497826000.0	-168415000.0	152979000.0	-176432000.0	11292000.0	164271000.0						
1681	EBIX	2019-12-31	2019	580615000.0	-205165000.0	155673000.0	-219777000.0	14468000.0	170141000.0						
1682	ECA	2017-12-31	2017	4443000000.0	0.0	1950000000.0	-2493000000.0	833000000.0	2783000000.0						
1683	ECA	2018-12-31	2018	5939000000.0	0.0	2809000000.0	-3130000000.0	1272000000.0	4081000000.0						
1684	ECL	2017-12-31	2017	13838300000.0	-7405100000.0	2016100000.0	-4417100000.0	893300000.0	2909400000.0	5154.0	Ecolab Inc.	 Investor, Supply Chain	 Commercial & consumer services	Services	General
1685	ECL	2018-12-31	2018	14668200000.0	-8625900000.0	2073700000.0	-3968600000.0	938300000.0	3012000000.0	5154.0	Ecolab Inc.	 Investor, Supply Chain	 Commercial & consumer services	Services	General
1686	ECL	2019-12-31	2019	14906300000.0	-8723400000.0	2225400000.0	-3957500000.0	973300000.0	3198700000.0	5154.0	Ecolab Inc.	 Investor, Supply Chain	 Commercial & consumer services	Services	General
1687	ECYT	2017-12-31	2017	70000.0	0.0	-39566698.0	-39636698.0	922670.0	-38644028.0						
1688	ED	2017-12-31	2017	12033000000.0	-2625000000.0	2609000000.0	-6799000000.0	1341000000.0	3950000000.0						
1689	ED	2018-12-31	2018	12337000000.0	-2948000000.0	2533000000.0	-6856000000.0	1438000000.0	3971000000.0						
1690	ED	2019-12-31	2019	12574000000.0	-2633000000.0	2676000000.0	-7265000000.0	1684000000.0	4360000000.0						
1691	EE	2017-12-31	2017	916797000.0	-244751000.0	198254000.0	-473792000.0	90843000.0	289097000.0						
1692	EE	2018-12-31	2018	903603000.0	-563992000.0	172229000.0	-167382000.0	96382000.0	268611000.0						
1693	EE	2019-12-31	2019	861994000.0	-175921000.0	178093000.0	-507980000.0	102072000.0	280165000.0						
